"#OTU ID"	"taxonomy"
"ae258ed43579f37cf3af4eec7fa26762"	"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;namnetense"
"2ae18c70c7a92f756ff00cce43e7f32f"	"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;moniliforme"
"2df3bf31bbae43d359fc6ee40543a83f"	"Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;palaticanis"
"e9c15e58d64de7489ea98b8e55c142d7"	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;cryoconiti"
"1099b4aa9923a5293e8853f726c5855c"	"Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified"
"8bfdde1616fedc357a63c1f67f45caba"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"a3e4c1a0852445ee8d72fd46821ac8a6"	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;nagyae"
"fab529ece75e6c20df5744a7b3d95c17"	"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;alkaliphilus"
"2b4fd98bd84fc003e7430b45fdccd4a9"	"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;moniliforme"
"6ab766fab66abd2a6fb4a5dabb0e6816"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;smithii"
"1658174812f3981eb10a2e61b8c45d6c"	"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;namnetense"
"87da312f65fd546622d03028c8e3e203"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;filiscindens"
"3a7b55b5afe6f6f346748c825bd5d4f6"	"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;cynarae"
"caf99bd7dd3c14ce706742cd3b75b85e"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"dd3765d0b863241177b62572db333c52"	"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;Unclassified"
"119e2451a26da919a86ecf0a4570de2d"	"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;namnetense"
"524d48ccac448126153e45738c33074a"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"9bdb84ca63e7999609138196cb49c05b"	"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;namnetense"
"af251490c45fa90a1f2c8875cd31681e"	"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;tapiri"
"8ac1dfdd3ed22db3accedb5b89d616a6"	"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;tumulicola"
"b14a6c1775fe8be946ad9fb1c89dfa76"	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Unclassified;Unclassified"
"8c7db17065191f474c531afe0c564f56"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"63135a4389788d3551f45fbd00017dee"	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;goesingense"
"53b120a6285746ba29a79c865692ef83"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;filiscindens"
"695b27e6b33ee2088c39d4443934a0a0"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"67d09b3b83d101e58574e7ce34c21ea1"	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Unclassified;Unclassified"
"f921c94eb15a6bd30791be200f8253ce"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;saliviloxodontae"
"84a6dc91169a001fcbd6dcc980470668"	"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;tapiri"
"14d9f54d06a1d9e33e4207bb6e514995"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"4ba39be2f1b367245c787eaf2f465a7b"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Unclassified;Unclassified;Unclassified"
"c9942af8f8e2dbcc47a888b13bb6bd39"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"f3b65fc8ded9dfa4419ec08ff9260f0b"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;filiscindens"
"1e6e5850b3c2586d9d40c7f6fb829866"	"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Unclassified;Unclassified"
"ef66c1a3ab80458e327516ed62fe9dab"	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;pseudosasae"
"99ca803d68623cccf7ee837e199fb7a5"	"Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;palaticanis"
"5f382edcdbad202ce53b5c132eaeb86c"	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;cryoconiti"
"4887a3592303a36e5cb8ad734def9ac0"	"Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Unclassified"
"d07b2c123d8e945bb599d824babf6efe"	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Unclassified;Unclassified"
"a3794057d428c05db5d566e00cd3cc19"	"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Psychrobacillus;Unclassified"
"d8cb61573f3067b1f9f4b8cd21bdb515"	"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;namnetense"
"aff1ccb1e3bfbd83557b2dbdcc389be8"	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Unclassified;Unclassified"
"bd0bfb5f6a3d381e3c5ceaacb650ace5"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"855e8b429693357ea117b760df861aea"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"be59b456d92d287f06bd93cedb4618f5"	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;Unclassified"
"3f14dcda2ffb2ce452ad85bb216ec3b6"	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Unclassified;Unclassified"
"79dc9d8cac6a3889554a3e7675a66ba4"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;cihuensis"
"25f3136d317bc20c2b4d7b5fe4bbaaf6"	"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;tumulicola"
"fd81aa95614ea0cb289e4c10008e520c"	"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;tumulicola"
"8948cd46fe63d1c36c9713f6d0f07786"	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;nagyae"
"508bc737a940c2a888f08dc50f309a3a"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;hisashii"
"470dae51ea77dcac46c768111ce48c1d"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;filiscindens"
"6fa44d4bd35fa8ad2792601b7b2d44ab"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Unclassified;Unclassified;Unclassified"
"243edb7a01113e6923a803933237f1be"	"Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;palaticanis"
"7f9221b1f7a125c63f05df17ee39d52a"	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;sediminis"
"2d740621a1b6fbbbe850cb6a94c9b4c4"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"3d197a1848fc20f492d7af7889acda41"	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;goesingense"
"503fb79b3bcb00aa67458f85c535417c"	"Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Unclassified"
"2a5f8767ec069723322164426058bd3f"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"51c59213e6fecbec87629a58c0730cba"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;longiquaesitum"
"11ae5ed38d3b93f89c216887878f016a"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Unclassified"
"37ca630be7d87ed7daa16be31e19357d"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;hackensackii"
"3c136d77b5ff651ef29e97ecaa355e42"	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Unclassified"
"033b6f7b3d18cabb37834daf781a44f6"	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;aurea"
"faad417998e4c5456aee03de1a8360c0"	"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Unclassified;Unclassified"
"65cb348a372ca41d9fc640cbb836f934"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;filiscindens"
"3b8b6e2fdf65991a63de20a2a49a0e30"	"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Unclassified"
"2a1c1ad4bf4634e85d6e0ca5d6cc2475"	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aureimonas;phyllosphaerae"
"f94985a694fccc1a48ffb94f8aaf099f"	"Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Unclassified"
"c318d570dc5436a5c7d990c38be6d928"	"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;contaminans"
"3b3a7deb0f02d9d3edce9f06cc4171af"	"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;tapiri"
